2,11276, Note_on_c,0,81,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,11750, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,11781, Note_on_c,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,15876, Note_off_c,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,15877, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,16125, Note_on_c,0,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,16128, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,16368, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,16388, Note_on_c,0,81,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,16899, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,16930, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,17163, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,17179, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,17680, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,17696, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,17927, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,17943, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,18175, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,18191, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,18700, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,18716, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,18947, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,18963, Note_on_c,0,76,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,19195, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,19211, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,19709, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,19725, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,19957, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,19973, Note_on_c,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,20205, Note_off_c,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,20221, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,20464, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,20480, Note_on_c,0,71,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,20572, Note_on_c,0,73,31,,,,,,,,,,,,,,,,,,,,,,,,,
2,20583, Note_off_c,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,20992, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,21026, Note_on_c,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,21503, Note_off_c,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,21534, Note_on_c,0,69,29,,,,,,,,,,,,,,,,,,,,,,,,,
2,21534, Note_on_c,0,76,43,,,,,,,,,,,,,,,,,,,,,,,,,
2,22008, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,22038, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,22039, Note_on_c,0,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,22518, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,22549, Note_on_c,0,68,31,,,,,,,,,,,,,,,,,,,,,,,,,
2,22549, Note_on_c,0,71,45,,,,,,,,,,,,,,,,,,,,,,,,,
